3035	འཕོང	4		4898
3036	སྦི	3		4898
3037	རྡ	2		4896
3038	ཕེང	3		4896
3039	བྲོད	4		4896
3040	གྲིལ	4		4874
3041	སྟེས	4		4870
3042	སྦྱོ	4		4870
3043	རྡེལ	4		4858
3044	བརྔན	4		4854
3045	འཕྲུག	5		4852
3046	བསྙེལ	5		4844
3047	ཚུབ	3		4840
3048	ཟལ	2		4838
3049	རྡུགས	5		4822
3050	འགབ	3		4818
3051	སྤྱོང	5		4818
3052	རྨེའུ	5		4814
3053	སྒྲུ	4		4790
3054	ཚེམ	3		4778
3055	ལྟེབ	4		4772
3056	འདྲུ	4		4770
3057	བསྒྱིངས	7		4766
3058	དྲེ	3		4760
3059	འཚག	3		4752
3060	ཉིའུ	4		4748
3061	ཀྱལ	3		4746
3062	ལྕེས	4		4744
3063	འཕྱུགས	6		4742
3064	ཆིས	3		4740
3065	སྤེ	3		4736
3066	སྡོམས	5		4724
3067	ཐེགས	4		4724
3068	འཛབ	3		4720
3069	ཚམ	2		4718
3070	བྲུས	4		4710
3071	ཅལ	2		4704
3072	གདུས	4		4696
3073	ཁེད	3		4692
3074	ཐིབས	4		4680
3075	སྦྲན	4		4678
3076	གཏིབས	5		4676
3077	སྒྱེད	5		4668
3078	བརྔོས	5		4662
3079	ཇུག	3		4662
3080	ཤོལ	3		4658
3081	འཆུས	4		4652
3082	སྣལ	3		4650
3083	བཀན	3		4640
3084	དཀྲོག	5		4638
3085	བཀྭན	4	sk	4628
3086	ཙུག	3		4622
3087	བཞེང	4		4620
3088	བཏུངས	5		4618
3089	དཀྲིགས	6		4608
3090	བརྩིག	5		4594
3091	འཁྱལ	4		4592
3092	སལ	2		4590
3093	བཏབས	4		4578
3094	དྲེའུ	5		4574
3095	འཐིབ	4		4568
3096	སྐྱང	4		4560
3097	གཏོས	4		4540
3098	དཀྱེལ	5		4536
3099	འར	2		4526
3100	སྙོད	4		4526
3101	རྒྱུང	5		4524
3102	བསླས	4		4522
3103	བིས	3		4520
3104	སྐོན	4		4512
3105	དཀྲོགས	6		4512
3106	རུའེ	4		4508
3107	བཤིགས	5		4506
3108	བསྲོས	5		4500
3109	གཙུབ	4		4498
3110	སྒྱུག	5		4498
3111	སྔངས	4		4496
3112	མེལ	3		4488
3113	སྦོལ	4		4488
3114	སྡུས	4		4482
3115	ཁྱུར	4		4482
3116	འཆེ	3		4482
3117	པལ	2	ew	4478
3118	སྐེམས	5		4472
3119	བུབ	3		4470
3120	བསྒྲེས	6		4460
3121	རྟུག	4		4452
3122	གཡམ	3		4442
3123	ཏྲེས	4		4436
3124	འགེགས	5		4434
3125	གྲིམས	5		4432
3126	པྱ	2		4418
3127	ཅས	2		4418
3128	འཕྱོར	5		4418
3129	བརྩེས	5		4416
3130	དབྱུ	4		4410
3131	ཕའེ	3		4408
3132	ཀམ	2		4402
3133	འགྱིངས	6		4400
3134	ཀིན	3		4396
3135	བེམས	4		4392
3136	བསྐུམས	6		4392
3137	ཕྱོ	3		4390
3138	འུན	3		4388
3139	བསྙུན	5		4382
3140	དགྲས	4		4352
3141	ཁྲེས	4		4348
3142	བགམ	3		4344
3143	རུའུ	4		4336
3144	ཆོགས	4		4322
3145	གྲིམ	4		4322
3146	བགར	3		4318
3147	གཟེགས	5		4302
3148	རྦོད	4		4300
3149	ཧས	2		4294
3150	བཟློས	5		4292
3151	རྟོ	3		4292
3152	འགོམ	4		4290
3153	འཕག	3		4290
3154	ཆོམས	4		4286
3155	ཚོཊ	3		4286
3156	མདར	3		4284
3157	རྫིས	4		4282
3158	རྙིངས	5		4272
3159	ཐེང	3		4266
3160	དགབ	3		4264
3161	སྤྲེ	4		4264
3162	མགོས	4		4258
3163	བསྟབ	4		4254
3164	སྐྲང	4		4252
3165	འགོངས	5		4234
3166	ཇིག	3		4234
3167	བྲབ	3		4224
3168	ལྷེབ	4		4214
3169	སླན	3		4206
3170	ཧྲུན	4	ew	4206
3171	བྲས	3		4202
3172	བསྲི	4		4198
3173	རྐྱོང	5		4194
3174	བཤངས	4		4182
3175	གཤར	3		4176
3176	གཞུངས	5		4168
3177	སོཊ	3		4164
3178	བཙུམས	5		4154
3179	འགད	3		4154
3180	དབྲ	3		4148
3181	བསྒྲེ	5		4148
3182	སློབས	5		4140
3183	རྣར	3		4134
3184	འཐམ	3		4132
3185	གཙག	3		4130
3186	ཨབ	2		4130
3187	རྐོང	4		4130
3188	འབབས	4		4122
3189	ལྦ	2		4120
3190	གླུས	4		4118
3191	ཨལ	2		4116
3192	ཁྱོགས	5		4110
3193	ལྕ	2		4108
3194	བསྡོམ	5		4100
3195	ནལ	2		4098
3196	ལྷུངས	5		4094
3197	སྙུག	4		4088
3198	ཁྱུག	4		4078
3199	ཇིང	3		4064
3200	སླང	3		4050
3201	མནོན	4		4048
3202	འཕྱོང	5		4044
3203	འཚངས	4		4038
3204	གཞའ	3		4036
3205	སྒུ	3		4032
3206	སྤྱིས	5		4028
3207	ཙར	2		4028
3208	རྗེའུ	5		4026
3209	བསྣུར	5		4024
3210	སུབ	3		4020
3211	བཟོར	4		4012
3212	སྲོས	4		4012
3213	བསྡོས	5		4012
3214	མཐུར	4		4010
3215	རོར	3		4006
3216	ཕེར	3		4004
3217	བསྣོན	5		3998
3218	མཁྲིག	5		3996
3219	གཞོབ	4		3992
3220	ཡུགས	4		3986
3221	འཕུད	4		3986
3222	ཐེས	3		3986
3223	འཕོག	4		3974
3224	རླག	3		3970
3225	རྟེའུ	5		3958
3226	ཁྲེགས	5		3958
3227	ལྡག	3		3946
3228	ཏིར	3		3936
3229	འཁལ	3		3928
3230	ཐུས	3		3926
3231	བཙད	3		3924
3232	གྱེད	4		3918
3233	སྣོམ	4		3916
3234	ཙོད	3		3916
3235	ཁྲིའུ	5		3914
3236	འཐམས	4		3908
3237	འཕུང	4		3904
3238	འཐོག	4		3900
3239	འཕྱིས	5		3898
3240	རྒོ	3		3892
3241	ཨཎ	2	sk	3888
3242	བྲེག	4		3880
3243	ལྷོངས	5		3874
3244	གཟུག	4		3854
3245	ལྟེང	4		3844
3246	བཀུམ	4		3842
3247	འཁུན	4		3838
3248	ལིར	3		3836
3249	བྱེན	4		3812
3250	འབགས	4		3792
3251	རད	2		3790
3252	མཉེད	4		3782
3253	ཧྲུག	4		3770
3254	ཡད	2	ew	3760
3255	བསྒྲིབ	6		3756
3256	ཀླུངས	5		3756
3257	འདྲེད	5		3754
3258	བསུར	4		3754
3259	ཕྲིས	4		3750
3260	བདུགས	5		3744
3261	པག	2		3738
3262	སླས	3		3732
3263	ཐོབས	4		3728
3264	འཕྱན	4		3722
3265	གྱུརད	5		3706
3266	བོལ	3		3686
3267	ཨིཊ	3		3680
3268	སྦྲམ	4		3676
3269	ཁྱིས	4		3672
3270	བསྙེམས	6		3668
3271	རྙོགས	5		3660
3272	སྡར	3		3656
3273	ནིམ	3		3642
3274	ཛས	2	sk	3642
3275	དབྲལ	4		3638
3276	སྟུ	3		3638
3277	འཁྱོར	5		3636
3278	སྐྱོལ	5		3632
3279	ཤེའུ	4		3632
3280	ཐོམ	3		3626
3281	སྣུབས	5		3626
3282	རྨེད	4		3620
3283	ཕྱམ	3		3620
3284	སྤུག	4		3614
3285	བརྐམ	4		3602
3286	ཀེན	3		3602
3287	རླིག	4		3596
3288	འབྱང	4		3592
3289	རྙིལ	4		3590
3290	གཅུ	3		3588
3291	མཐང	3		3584
3292	བཏག	3		3582
3293	ཚུང	3		3574
3294	ལྟོང	4		3572
3295	རྗོང	4		3564
3296	ཨོལ	3		3564
3297	བསྲུན	5		3562
3298	བིལ	3		3558
3299	བདམ	3		3552
3300	ཧྲིང	4		3544
3301	འགྱོགས	6		3544
3302	ཤབ	2		3544
3303	ཧོམ	3		3536
3304	ལིམ	3		3530
3305	དྲུས	4		3528
3306	པེད	3	ew	3526
3307	དངང	3		3524
3308	ཀླུས	4		3522
3309	གླད	3		3518
3310	བསློགས	6		3518
3311	ཀོག	3		3516
3312	ཧོའུ	4		3516
3313	ལྕིབས	5		3514
3314	མནམ	3		3506
3315	བརྡིབས	6		3498
3316	བྱབ	3		3496
3317	དཔྱལ	4		3492
3318	བཀྲེན	5		3490
3319	བགས	3		3482
3320	ཀལ	2		3478
3321	འཁྲེང	5		3478
3322	ཡོབ	3		3476
3323	ཅིའུ	4		3474
3324	བསྐྱིས	6		3472
3325	བསྙེག	5		3470
3326	སྲུན	4		3466
3327	རྟོལ	4		3464
3328	དབྲི	4		3460
3329	འཛུག	4		3454
3330	བསོགས	5		3450
3331	ཕྱལ	3		3446
3332	བྲེད	4		3446
3333	གཤང	3		3438
3334	རྟབ	3		3436
3335	ལྡུག	4		3426
3336	ཡུའེ	4		3424
3337	ཉིག	3		3422
3338	བརྡེགས	6		3414
3339	འགྲོག	5		3412
3340	རིཊ	3		3400
3341	རྗེད	4		3394
3342	འཐིམ	4		3392
3343	གསོམ	4		3390
3344	རྩིགས	5		3382
3345	ཕགས	3		3376
3346	གཞིལ	4		3374
3347	བརྒྱབས	6		3360
3348	བཀྲིས	5		3352
3349	ཇུན	3		3352
3350	ཉེད	3		3350
3351	འཁྲུར	5		3346
3352	དཀུར	4		3344
3353	བཟུངས	5		3340
3354	སྲུལ	4		3336
3355	བིད	3	sk	3334
3356	ལྷེན	4		3328
3357	འཆེས	4		3324
3358	བསྒྲོད	6		3322
3359	གཉགས	4		3318
3360	བསོག	4		3316
3361	པྲེ	3	sk	3310
3362	དབུན	4		3310
3363	འཛའ	3		3308
3364	ཧུན	3		3304
3365	པོན	3		3300
3366	གླེངས	5		3298
3367	གསག	3		3292
3368	ཕོས	3		3284
3369	ཀེའུ	4		3282
3370	གཞར	3		3278
3371	བཙུག	4		3278
3372	ཀྲོལ	4		3272
3373	སྐན	3		3266
3374	ལོའུ	4		3262
3375	སྐྱིབས	6		3260
3376	ཁིས	3		3260
3377	བཀྱེད	5		3258
3378	འདྲོགས	6		3250
3379	འལ	2		3250
3380	ཧྲལ	3		3248
3381	ཝལ	2		3240
3382	འཛར	3		3236
3383	ནུན	3	ew	3234
3384	གཏག	3		3228
3385	ལྕུམ	4		3226
3386	བྱུས	4		3226
3387	བསྐམ	4		3216
3388	གོའུ	4		3206
3389	བགོམ	4		3200
3390	སྡུམ	4		3198
3391	དབུག	4		3196
3392	གཤོར	4		3196
3393	སྤོད	4		3196
3394	ལྕེབས	5		3196
3395	བསྲངས	5		3192
3396	ཕེབ	3		3184
3397	ལྟེམ	4		3180
3398	སྤྱ	3		3178
3399	ཀྱོ	3		3176
3400	ཀླུབས	5		3174
3401	སྣེར	4		3168
3402	ལུའེ	4		3160
3403	སྐོགས	5		3160
3404	མྱགས	4		3148
3405	འཕྲ	3		3142
3406	ལྗིན	4		3142
3407	སྨོ	3		3140
3408	བརྣན	4		3122
3409	ལྡུད	4		3116
3410	བཅོམས	5		3116
3411	བསྒྱེལ	6		3106
3412	མཛེར	4		3106
3413	དབྱུགས	6		3104
3414	ཏོང	3		3098
3415	འཇི	3		3096
3416	འཕྱིད	5		3096
3417	སྙམས	4		3096
3418	བླགས	4		3092
3419	འཛངས	4		3090
3420	འཚོབ	4		3084
3421	ཧྲེས	4		3084
3422	རློམས	5		3078
3423	བདེས	4		3076
3424	སྔོར	4		3070
3425	སྤྲིས	5		3070
3426	གཟོན	4		3068
3427	འཇོམ	4		3068
3428	ཁྲོག	4		3068
3429	བསྐྱི	5		3062
3430	ཧྲོང	4		3062
3431	རླིང	4		3062
3432	ཁུའེ	4		3058
3433	འབུགས	5		3056
3434	སྐུམ	4		3050
3435	བསྡེབ	5		3048
3436	འཆུགས	5		3038
3437	ཙུབ	3		3036
3438	ལྡོན	4		3030
3439	མཁྱུད	5		3030
3440	མཁྲང	4		3026
3441	ཞད	2		3020
3442	ཨེམ	3		3006
3443	འཇོང	4		3004
3444	སྣད	3		3000
3445	བསེན	4		3000
3446	ཙུན	3		2994
3447	རྒྱད	4		2992
3448	སློངས	5		2986
3449	གླུར	4		2986
3450	རུར	3		2970
3451	ལྕིད	4		2968
3452	རོད	3		2966
3453	དྲེས	4		2962
3454	བརྗེར	5		2962
3455	རྩག	3		2960
3456	གསོང	4		2958
3457	དཔོགས	5		2956
3458	བསྟོན	5		2956
3459	འཐུམ	4		2952
3460	རྡུམ	4		2948
3461	གསིག	4		2946
3462	ལྒ	2		2938
3463	ཞམ	2		2936
3464	བྲུབ	4		2934
3465	བསོས	4		2930
3466	གཞེན	4		2930
3467	བསྐྱོར	6		2928
3468	ཐིམས	4		2924
3469	ཨོག	3		2914
3470	གྱན	3		2910
3471	ཆུགས	4		2906
3472	གཏེ	3		2904
3473	འཐིམས	5		2888
3474	བཀུགས	5		2884
3475	བཅུན	4		2882
3476	རྩེགས	5		2872
3477	ཆོངས	4		2870
3478	ཕྱིད	4		2868
3479	ཉོབ	3		2866
3480	འཁྱུགས	6		2864
3481	འཐེང	4		2854
3482	བཏུམ	4		2848
3483	བཞོས	4		2846
3484	ཡུའུ	4		2838
3485	རྩངས	4		2830
3486	ཐེད	3		2830
3487	འཇུད	4		2822
3488	སྙོགས	5		2822
3489	ཁེབ	3		2816
3490	ཅམ	2		2808
3491	སྨིས	4		2804
3492	འན	2		2796
3493	ཕྲུལ	4		2794
3494	ལྡོངས	5		2792
3495	གཅོ	3		2792
3496	འཐོམས	5		2790
3497	འཛུམས	5		2780
3498	འདྲལ	4		2780
3499	འཐོམ	4		2778
3500	འབྱུག	5		2772
3501	འཐོམ	4		2778
3502	གཉོས	4		2774
3503	འབྱུག	5		2772
3504	འཛུབ	4	ew	2768
3505	བསབ	3		2764
3506	རྩབ	3		2758
3507	བརྩེར	5		2752
3508	ངི	2		2748
3509	འབྲེ	4		2748
3510	ཉུངས	4		2744
3511	ཤིར	3		2736
3512	འབྲུར	5		2732
3513	རྨེག	4		2732
3514	རྗོ	3		2732
3515	དྲུབས	5		2730
3516	མགྱོ	4	ew	2730
3517	བརྙེད	5		2724
3518	སྐུགས	5		2722
3519	སེས	3		2716
3520	གཟུད	4		2714
3521	སྣོ	3		2712
3522	འབ	2		2706
3523	བསྙེངས	6		2702
3524	འཐུད	4		2698
3525	ཞུད	3		2698
3526	རྡི	3		2696
3527	ཕྲུམ	4		2694
3528	སྐྱིགས	6		2694
3529	སྟེག	4		2690
3530	གྲིར	4		2684
3531	བསྡོ	4		2678
3532	འཁྲོག	5		2674
3533	དཀྱོགས	6		2670
3534	བཛྲཱ	4	sk	2658
3535	འཕྱག	4		2656
3536	སྦྱི	4		2646
3537	འཁྲུས	5		2646
3538	བཞའ	3		2644
3539	ཆུངས	4	ew	2642
3540	བསྒྲུན	6		2640
3541	ཕོལ	3		2638
3542	ཇིར	3		2638
3543	སྡོངས	5		2632
3544	འུབ	3		2630
3545	ཆུའུ	4		2630
3546	ཏུས	3		2630
3547	གཟོང	4		2626
3548	བྱོར	4		2622
3549	སྦྱ	3		2620
3550	རྩོ	3		2620
3551	གསུབ	4		2614
3552	ཁའུ	3		2612
3553	ཨཻ	2	sk	2610
3554	རྩན	3		2610
3555	འིང	3		2610
3556	པུན	3		2602
3557	འདྲུལ	5		2600
3558	ནོའུ	4		2598
3559	སྤྱོས	5		2596
3560	འཕྲིག	5		2594
3561	འབྲིད	5		2594
3562	བཞུག	4		2594
3563	གཡོབ	4		2592
3564	ཨས	2		2582
3565	ཤུམ	3		2582
3566	འདྲོང	5		2580
3567	སྙོལ	4		2578
3568	སྣུན	4		2576
3569	བསྐྱེལ	6		2574
3570	འདོག	4		2572
3571	ཀློད	4		2572
3572	བསྲུབ	5		2564
3573	ཁོའུ	4		2564
3574	སྒྲེན	5		2556
3575	འཁྱོགས	6		2554
3576	བློང	4		2552
3577	ཇོས	3		2552
3578	བཟར	3		2550
3579	གྭང	3		2550
3580	འཇིན	4		2548
3581	སྒབ	3		2546
3582	གཞོངས	5		2546
3583	རྨིན	4		2542
3584	འབྱེར	5		2536
3585	པིས	3		2532
3586	གཆིག	4		2532
3587	རྨུག	4		2520
3588	སྐང	3		2520
3589	གཡི	3		2520
3590	འགེམས	5		2518
3591	བསྒུག	5		2518
3592	འཚོད	4		2514
3593	མཚུན	4		2514
3594	བོག	3		2510
3595	སྔོགས	5		2506
3596	རྐུས	4		2504
3597	སྒྲི	4		2502
3598	ཧྲོ	3	sk	2502
3599	ལུཊ	3		2502
3600	ཞུའུ	4		2500
3601	ཡེད	3	ew	2498
3602	ཁེས	3		2498
3603	ཀྲོག	4		2496
3604	ཕྲོག	4		2494
3605	སྟིར	4		2490
3606	ཐོའུ	4		2490
3607	བྲིམས	5		2488
3608	མདག	3		2486
3609	སྦྲུས	5		2486
3610	ཤིད	3		2484
3611	བསྙེས	5		2484
3612	གླེ	3		2482
3613	སྙོན	4		2480
3614	བཞམས	4		2474
3615	དྭར	3		2470
3616	བཏ	2	ew	2468
3617	དབས	3		2468
3618	བྱག	3		2468
3619	ཕུབས	4		2466
3620	སྒྲབ	4		2466
3621	སྐོངས	5		2464
3622	ཉིར	3		2462
3623	གའ	2		2458
3624	གགས	3	ew	2456
3625	ཏད	2	sk	2456
3626	རྡར	3		2444
3627	རྙིད	4		2440
3628	ནིར	3		2440
3629	ཏྲིག	4		2438
3630	བསྟ	3	ew	2434
3631	ཧེང	3		2434
3632	གྱིར	4		2430
3633	ཟབས	3		2424
3634	ལོབ	3		2424
3635	ཁྱེམ	4		2416
3636	ཝེན	3		2406
3637	རྒུར	4		2406
3638	འཕྱུག	5		2402
3639	ལྟང	3		2400
3640	གྲབ	3		2398
3641	ཆངས	3		2396
3642	བཀད	3		2394
3643	དངན	3		2392
3644	སྨྱིག	5	ab	2390
3645	བངས	3		2384
3646	གནོངས	5		2382
3647	བརྒྱགས	6		2380
3648	ཕོང	3		2380
3649	ཙེས	3		2380
3650	སྡིང	4		2376
3651	ཊས	2		2370
3652	རླང	3	ew	2368
3653	ཝོར	3		2368
3654	ཕོབས	4		2366
3655	བྲིམ	4		2364
3656	ཁྲས	3		2364
3657	དབུབ	4		2360
3658	སྦུད	4		2358
3659	བཏོག	4		2358
3660	བརྙ	3		2356
3661	ཆཱང	3	sk	2352
3662	རིཌ	3		2348
3663	བསྒྲིམ	6		2346
3664	སྒྱུས	5		2346
3665	འཇིང	4		2344
3666	འགྲེངས	6		2344
3667	སྐྱོམ	5		2344
3668	གླལ	3		2336
3669	སྐྱོག	5		2336
3670	དབའས	4		2336
3671	ཐེམས	4		2332
3672	རྨོན	4		2328
3673	བརླམས	5		2326
3674	རུན	3	ew	2320
3675	ཨུན	3		2318
3676	ལེམ	3		2318
3677	འགེབ	4		2316
3678	བྲགས	4		2314
3679	འབུབས	5		2314
3680	ཁེམ	3		2314
3681	པོག	3		2310
3682	ནབ	2	ew	2308
3683	ཇམ	2		2306
3684	སྦྲེངས	6		2304
3685	ཤོབ	3		2302
3686	ལྡེར	4		2302
3687	སྲིབས	5		2298
3688	ནེས	3		2298
3689	བིར	3		2294
3690	ཇིན	3		2288
3691	དེམ	3		2288
3692	དེའ	3	ew	2286
3693	སྐྲུབ	5		2282
3694	མྱིན	4		2280
3695	སྒྲགས	5		2276
3696	འཕྱས	4		2272
3697	སིད	3		2270
3698	ཙིས	3		2268
3699	བླས	3		2266
3700	དངོ	3		2266
3701	གཙེ	3		2264
3702	ཕུས	3	ew	2264
3703	ཁྲུམ	4		2262
3704	ལྷོང	4		2256
3705	ཟིར	3		2252
3706	མཆོ	3	ew	2250
3707	མྱག	3		2250
3708	བརྒྱང	5		2248
3709	བསྣོར	5		2248
3710	འདྲོག	5		2248
3711	བརླང	4		2240
3712	དཀྱོག	5		2236
3713	བརྒྱུ	5		2234
3714	ཟོབ	3		2234
3715	ཟུགས	4		2232
3716	ཀྱུར	4		2230
3717	བརྣངས	5		2230
3718	སྒེ	3		2228
3719	སྡོག	4		2228
3720	སྨྲར	4		2226
3721	གཟབས	4		2224
3722	བཱན	3	sk	2218
3723	འགྱིགས	6		2218
3724	ཡཱང	3		2216
3725	ཏཱིར	4	sk	2214
3726	ཕྲེད	4		2214
3727	ཉུ	2		2212
3728	སྣུ	3		2210
3729	འཇུངས	5		2208
3730	བཏོགས	5		2206
3731	ཛད	2		2206
3732	འདེང	4		2204
3733	ཧོའེ	4		2204
3734	རྐེ	3		2200
3735	སྤམ	3		2196
3736	བསྲབས	5		2194
3737	བཙེམས	5		2194
3738	ཐིབ	3		2194
3739	ལྡིབ	4		2194
3740	ཙབ	2		2192
3741	འབྲིམ	5		2190
3742	ཀྲའེ	4	ew	2186
3743	པེལ	3		2186
3744	གནན	3		2184
3745	ལྟོར	4		2178
3746	བསྐྱུངས	7		2176
3747	ལིངས	4		2176
3748	རྫིངས	5		2174
3749	ཀིར	3		2172
3750	གཤེས	4		2168
3751	མཆིང	4		2166
3752	ཀག	2		2162
3753	འཐབས	4		2160
3754	འིག	3		2158
3755	སྟོས	4		2156
3756	བཙེམ	4		2152
3757	ཨུར	3		2152
3758	དབྱེས	5		2150
3759	བྲེང	4		2150
3760	བསྐོངས	6		2148
3761	བརྔས	4		2138
3762	བསུབས	5		2138
3763	འདྲེར	5		2134
3764	ཨོའུ	4		2134
3765	བླན	3		2132
3766	བྱབས	4		2132
3767	བླུས	4		2132
3768	སྲེགས	5		2124
3769	བརྟད	4		2122
3770	རླ	2		2118
3771	ནབས	3		2114
3772	སྩལད	4		2114
3773	གཞུགས	5		2112
3774	བརྒན	4		2108
3775	སྒོན	4		2104
3776	ཙིན	3		2100
3777	འཇིབས	5		2100
3778	བསུན	4		2088
3779	ཕྱོཊ	4		2084
3780	ཏྭེ	3	sk	2082
3781	འཚེངས	5		2080
3782	སྐྱམ	4		2078
3783	བཀྱིགས	6		2078
3784	རྡེ	3		2072
3785	ཨད	2		2072
3786	བསྐུངས	6		2072
3787	གཏུམས	5		2054
3788	སྙིལ	4		2054
3789	དབྲག	4		2054
3790	འབྲུས	5		2050
3791	མཱན	3	sk	2050
3792	འགུམ	4		2044
3793	འཁོ	3		2042
3794	བརྫུ	4		2042
3795	ཤིའུ	4		2040
3796	མྱོ	3		2038
3797	བསྒྲད	5		2036
3798	དབྲོག	5		2034
3799	ལྡད	3		2032
3800	མཛིན	4		2032
3801	སབ	2		2030
3802	ཀེག	3		2030
3803	བཤག	3		2028
3804	གཙུགས	5		2028
3805	ཁྲུག	4		2024
3806	འབྱིད	5		2024
3807	ཧྲོའུ	5	ew	2022
3808	ལྕོང	4		2018
3809	བཅིལ	4		2010
3810	གཙིག	4		2010
3811	འཇིལ	4		2008
3812	ཙུའེ	4		2006
3813	བསྒུར	5		2002
3814	ལྐུག	4		2000
3815	བསྣད	4		1998
3816	སྨྲི	4		1990
3817	བཞན	3	ew	1988
3818	སྒོད	4		1986
3819	ལྡེག	4		1984
3820	ཀུག	3		1984
3821	གཅགས	4		1980
3822	འཚེས	4		1978
3823	འཆུན	4		1978
3824	ལེག	3	ew	1976
3825	འཁྲིར	5	ew	1976
3826	ཤེག	3	ew	1974
3827	ཨུག	3		1974
3828	རྣང	3		1970
3829	ཕྱང	3		1968
3830	རྡབ	3		1968
3831	འདྲིད	5		1966
3832	པབ	2	ew	1966
3833	རྱ	2		1962
3834	འདྲུབ	5		1960
3835	རྡོབ	4		1954
3836	རླུགས	5		1954
3837	བསྡུམ	5		1954
3838	མཁོན	4		1954
3839	ཕྲེ	3		1950
3840	སྦྲར	4		1940
3841	བསྙམས	5		1938
3842	དེལ	3		1936
3843	ཀཱར	3	sk	1934
3844	རྔུབས	5		1934
3845	འིས	3		1934
3846	ཧྲོན	4		1932
3847	སོངས	4		1928
3848	བསྙུངས	6		1920
3849	འགྲང	4		1920
3850	འགྱོག	5		1912
3851	ལེཌ	3		1910
3852	ཝརྨ	3	sk	1910
3853	འུང	3		1902
3854	སོཌ	3		1900
3855	བྲད	3		1900
3856	སྦུན	4		1898
3857	བཀོང	4		1898
3858	འགོགས	5		1896
3859	ཞོས	3		1896
3860	ཨའུ	3		1896
3861	ལྗན	3		1894
3862	ཏལ	2		1892
3863	ཀའེ	3		1892
3864	རྩབས	4		1890
3865	ཐིངས	4		1886
3866	སྙེན	4		1884
3867	སྨུ	3		1884
3868	སྦྱོད	5		1880
3869	ཨེང	3		1880
3870	ལུར	3		1878
3871	ལྷེམ	4		1874
3872	ཇིགས	4		1870
3873	དིག	3		1866
3874	ནུང	3	ew	1866
3875	ཞོང	3		1864
3876	གེལ	3		1862
3877	སྦྱན	4		1862
3878	དབོག	4		1860
3879	ཙོས	3		1860
3880	གཞིབ	4		1858
3881	བགྱིར	5		1854
3882	སྣྲོན	5		1852
3883	གཉེ	3		1852
3884	སྨས	3		1850
3885	དཔོད	4		1848
3886	ལྡོ	3		1848
3887	དགེན	4		1848
3888	གཅུད	4		1846
3889	གྱོས	4		1844
3890	ཧོལ	3		1844
3891	བཅུགས	5		1840
3892	ཕྲར	3		1838
3893	ཀརྐ	3	sk	1838
3894	ལྟིང	4		1836
3895	ཕྱོཌ	4		1836
3896	གཅམ	3		1836
3897	སྡེམ	4		1830
3898	བསྔོགས	6		1828
3899	མཆིག	4		1826
3900	འབྱིང	5		1824
3901	མནོད	4		1818
3902	ཏེར	3		1814
3903	གཞིན	4		1808
3904	འབྱོང	5		1808
3905	ཆུལ	3		1808
3906	རྒྱོབས	6		1808
3907	སྙིད	4		1802
3908	ཁྲུལ	4		1798
3909	ཁྱེན	4		1798
3910	ཕྱིནད	5		1794
3911	རྒྱོ	4		1794
3912	ལེཊ	3		1794
3913	སྨིད	4		1792
3914	དམིག	4		1788
3915	བཀ	2	ew	1786
3916	ཞུཌ	3		1786
3917	བདང	3		1786
3918	སྦུགས	5		1784
3919	བིན	3	ew	1778
3920	སྐྲད	4		1778
3921	འབྲ	3		1774
3922	གཡེན	4		1772
3923	སྒྲེགས	6		1770
3924	འདམས	4		1770
3925	སྒྲིན	5		1768
3926	ཝེས	3		1766
3927	འབུག	4		1762
3928	ཡེན	3		1762
3929	སྒྲེ	4		1760
3930	ཡེང	3		1750
3931	ལྕེབ	4		1750
3932	ཁོབ	3		1742
3933	འཛགས	4		1740
3934	མཁོས	4		1740
3935	འདེབ	4		1736
3936	སུད	3		1734
3937	ཕྲོལ	4		1734
3938	བེག	3		1734
3939	ཙྭ	2	sk	1732
3940	བུངས	4		1730
3941	འདྲེག	5		1728
3942	སེད	3		1724
3943	ཚུའེ	4	ew	1722
3944	བཟུར	4		1720
3945	སྤུབ	4		1718
3946	ཕྱོར	4		1716
3947	གྲར	3		1714
3948	གཏགས	4		1714
3949	ནའེ	3		1712
3950	འཇིངས	5		1712
3951	ནུད	3		1706
3952	སྡད	3		1706
3953	གཏོག	4		1704
3954	ལྐོ	3		1704
3955	མནོག	4		1702
3956	ལྟེབས	5		1702
3957	གཡལ	3		1702
3958	བསྔོག	5		1702
3959	ཚེབ	3		1702
3960	བཞེན	4		1698
3961	སླག	3		1698
3962	དའ	2		1698
3963	འཚིར	4		1692
3964	བྲུག	4		1690
3965	བཀོན	4		1690
3966	དྲར	3		1688
3967	ཁྱག	3		1688
3968	བྲབས	4		1686
3969	རྩོམས	5		1682
3970	གཙུབས	5		1678
3971	བིག	3		1678
3972	མདེ	3		1678
3973	འབྲད	4		1674
3974	རྟི	3		1668
3975	བལྡག	4		1666
3976	འཇུན	4		1664
3977	ཁུམས	4		1664
3978	འཛན	3		1664
3979	ཨཊ	2	sk	1664
3980	སྟུད	4		1662
3981	འགྲིབས	6		1658
3982	བསེང	4		1652
3983	བསྒྲུགས	7		1650
3984	རྫིར	4		1642
3985	ལུངས	4		1640
3986	འབེ	3		1638
3987	འཕྱིང	5		1636
3988	རྙ	2		1636
3989	ཉེའུ	4		1634
3990	རྣས	3		1634
3991	སྔན	3		1632
3992	ཚུག	3		1632
3993	བརྔུབས	6		1628
